class_name,path
wildboar,./binarysoundset/train/S-211109_A_205_D_284_0001_0.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_137_0001_1.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_407_0001_0.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_041_0001_5.wav
wildboar,./binarysoundset/train/S-211109_A_205_C_049_0001_2.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_013_0001_0.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_353_0001_3.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_154_0001_2.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_212_0001_0.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_643_0001_3.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_054_0001_0.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_575_0001_10.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_012_0001_7.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_281_0001_8.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_340_0001_0.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_535_0001_3.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_321_0001_4.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_338_0001_2.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_315_0001_2.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_133_0001_3.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_283_0001_4.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_347_0001_8.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_046_0001_1.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_565_0001_12.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_382_0001_5.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_401_0001_1.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_517_0001_0.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_138_0001_6.wav
wildboar,./binarysoundset/train/S-211109_A_205_C_030_0001_0.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_588_0001_4.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_374_0001_3.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_018_0001_1.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_740_0001_2.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_374_0001_1.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_800_0001_3.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_650_0001_4.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_646_0001_4.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_708_0001_4.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_211_0001_7.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_398_0001_9.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_580_0001_2.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_409_0001_1.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_412_0001_7.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_486_0001_6.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_332_0001_4.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_471_0001_2.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_545_0001_1.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_707_0001_8.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_357_0001_4.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_411_0001_7.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_503_0001_0.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_128_0001_5.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_801_0001_1.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_639_0001_0.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_206_0001_1.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_638_0001_6.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_647_0001_4.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_433_0001_0.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_659_0001_5.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_363_0001_3.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_754_0001_0.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_658_0001_1.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_154_0001_4.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_121_0001_3.wav
wildboar,./binarysoundset/train/S-211109_A_205_C_015_0001_1.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_536_0001_4.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_642_0001_1.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_480_0001_0.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_571_0001_0.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_464_0001_7.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_481_0001_6.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_457_0001_1.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_349_0001_1.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_546_0001_0.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_619_0001_5.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_213_0001_5.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_398_0001_6.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_465_0001_3.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_779_0001_1.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_783_0001_2.wav
wildboar,./binarysoundset/train/S-211109_A_205_C_037_0001_0.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_703_0001_0.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_468_0001_1.wav
wildboar,./binarysoundset/train/S-211109_A_205_C_034_0001_1.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_414_0001_7.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_542_0001_0.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_429_0001_1.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_700_0001_1.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_325_0001_8.wav
wildboar,./binarysoundset/train/S-210901_A_205_D_001_0001_0.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_303_0001_2.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_715_0001_2.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_569_0001_0.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_397_0001_1.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_122_0001_6.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_627_0001_0.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_062_0001_5.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_132_0001_2.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_568_0001_4.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_330_0001_1.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_315_0001_3.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_473_0001_0.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_411_0001_10.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_406_0001_2.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_743_0001_0.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_628_0001_0.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_049_0001_0.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_419_0001_1.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_337_0001_1.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_410_0001_0.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_499_0001_0.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_388_0001_0.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_402_0001_4.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_651_0001_8.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_546_0001_3.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_506_0001_0.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_345_0001_1.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_205_0001_0.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_209_0001_2.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_403_0001_0.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_031_0001_4.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_321_0001_0.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_772_0001_2.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_137_0001_2.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_390_0001_6.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_210_0001_1.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_435_0001_0.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_532_0001_5.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_632_0001_1.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_484_0001_0.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_423_0001_1.wav
wildboar,./binarysoundset/train/S-211109_A_205_C_012_0001_1.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_466_0001_1.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_403_0001_1.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_458_0001_1.wav
wildboar,./binarysoundset/train/S-210901_A_205_D_001_0001_8.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_250_0001_4.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_549_0001_0.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_763_0001_3.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_595_0001_6.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_384_0001_3.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_570_0001_4.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_359_0001_3.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_483_0001_0.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_354_0001_4.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_363_0001_1.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_337_0001_0.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_660_0001_3.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_471_0001_6.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_353_0001_0.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_055_0001_0.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_553_0001_0.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_704_0001_1.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_516_0001_2.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_618_0001_5.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_296_0001_1.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_246_0001_2.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_138_0001_1.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_568_0001_1.wav
wildboar,./binarysoundset/train/S-210901_A_205_D_001_0001_5.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_285_0001_2.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_613_0001_1.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_623_0001_0.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_707_0001_0.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_419_0001_2.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_136_0001_3.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_430_0001_3.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_503_0001_5.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_388_0001_3.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_303_0001_1.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_520_0001_3.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_475_0001_4.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_486_0001_4.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_646_0001_0.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_705_0001_5.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_663_0001_2.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_511_0001_6.wav
wildboar,./binarysoundset/train/S-211109_A_205_C_029_0001_0.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_477_0001_2.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_355_0001_3.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_504_0001_1.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_635_0001_0.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_708_0001_9.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_369_0001_4.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_350_0001_4.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_615_0001_9.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_528_0001_0.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_507_0001_0.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_539_0001_4.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_352_0001_2.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_385_0001_0.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_540_0001_1.wav
wildboar,./binarysoundset/train/S-211109_A_205_C_011_0001_1.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_547_0001_3.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_478_0001_2.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_615_0001_10.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_570_0001_0.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_042_0001_2.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_599_0001_3.wav
wildboar,./binarysoundset/train/S-211109_A_205_C_034_0001_0.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_331_0001_3.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_529_0001_0.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_396_0001_5.wav
wildboar,./binarysoundset/train/S-211109_A_205_C_042_0001_2.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_446_0001_0.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_481_0001_2.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_583_0001_0.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_714_0001_1.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_282_0001_3.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_140_0001_1.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_640_0001_1.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_422_0001_1.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_588_0001_3.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_138_0001_0.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_596_0001_0.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_615_0001_0.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_532_0001_7.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_282_0001_8.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_127_0001_4.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_661_0001_0.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_447_0001_7.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_484_0001_6.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_394_0001_5.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_752_0001_2.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_447_0001_0.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_708_0001_0.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_619_0001_4.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_723_0001_2.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_134_0001_5.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_211_0001_4.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_587_0001_2.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_395_0001_1.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_508_0001_2.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_760_0001_3.wav
wildboar,./binarysoundset/train/S-211109_A_205_C_015_0001_0.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_325_0001_3.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_410_0001_3.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_464_0001_1.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_301_0001_0.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_325_0001_6.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_647_0001_2.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_246_0001_0.wav
wildboar,./binarysoundset/train/S-211109_A_205_C_003_0001_0.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_650_0001_6.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_041_0001_4.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_747_0001_2.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_283_0001_6.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_503_0001_6.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_565_0001_10.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_398_0001_7.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_303_0001_4.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_632_0001_7.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_408_0001_5.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_031_0001_3.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_648_0001_4.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_325_0001_10.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_228_0001_1.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_711_0001_0.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_646_0001_3.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_580_0001_1.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_536_0001_5.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_569_0001_4.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_492_0001_4.wav
wildboar,./binarysoundset/train/S-210901_A_205_D_001_0001_3.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_402_0001_2.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_138_0001_2.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_707_0001_2.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_398_0001_1.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_453_0001_2.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_332_0001_2.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_404_0001_2.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_652_0001_4.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_788_0001_0.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_012_0001_4.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_496_0001_4.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_502_0001_2.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_577_0001_3.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_632_0001_6.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_512_0001_2.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_565_0001_8.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_326_0001_5.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_228_0001_8.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_636_0001_2.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_547_0001_4.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_660_0001_0.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_477_0001_4.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_711_0001_1.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_347_0001_3.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_537_0001_1.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_402_0001_0.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_304_0001_8.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_707_0001_7.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_392_0001_3.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_417_0001_2.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_202_0001_1.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_420_0001_1.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_484_0001_7.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_383_0001_0.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_213_0001_3.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_495_0001_1.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_505_0001_3.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_512_0001_5.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_552_0001_2.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_795_0001_1.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_281_0001_1.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_476_0001_3.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_774_0001_0.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_783_0001_1.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_420_0001_3.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_481_0001_5.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_457_0001_3.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_513_0001_0.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_422_0001_0.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_622_0001_4.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_386_0001_4.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_537_0001_2.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_543_0001_3.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_340_0001_1.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_346_0001_0.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_758_0001_6.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_131_0001_0.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_382_0001_2.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_632_0001_9.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_532_0001_4.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_465_0001_1.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_350_0001_0.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_538_0001_1.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_388_0001_1.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_413_0001_4.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_520_0001_0.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_587_0001_0.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_388_0001_2.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_702_0001_4.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_652_0001_1.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_130_0001_1.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_491_0001_0.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_641_0001_0.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_062_0001_2.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_479_0001_0.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_648_0001_1.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_333_0001_5.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_577_0001_0.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_418_0001_2.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_413_0001_0.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_266_0001_0.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_514_0001_4.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_492_0001_9.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_481_0001_0.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_393_0001_0.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_030_0001_1.wav
wildboar,./binarysoundset/train/S-211109_A_205_C_004_0001_0.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_535_0001_0.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_315_0001_0.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_420_0001_5.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_534_0001_3.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_441_0001_0.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_519_0001_1.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_469_0001_3.wav
wildboar,./binarysoundset/train/S-211109_A_205_C_035_0001_1.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_360_0001_0.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_447_0001_9.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_480_0001_3.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_336_0001_1.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_047_0001_2.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_396_0001_3.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_565_0001_5.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_795_0001_0.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_648_0001_8.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_425_0001_3.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_782_0001_4.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_507_0001_1.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_575_0001_7.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_392_0001_7.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_599_0001_6.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_424_0001_5.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_510_0001_7.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_590_0001_2.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_042_0001_4.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_386_0001_2.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_040_0001_0.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_581_0001_0.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_589_0001_2.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_303_0001_5.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_385_0001_2.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_140_0001_0.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_723_0001_0.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_736_0001_1.wav
wildboar,./binarysoundset/train/S-211109_A_205_D_133_0001_1.wav
